Price,SMA_20,SMA_50,SMA_100,SMA_200,Momentum_20,Momentum_50,Volume_Uptrend,Golden_Cross,SMA_50_above_200,SMA_20_above_50,SMA_50_above_100,SMA_20_above_200,Perfect_Setup,Abs_30d,Abs_90d,Abs_180d,Rel_30d,Rel_90d,Rel_180d,Ticker
3085.1,3210.1,3070.18,3026.66,3017.47,-1.78,5.75,False,False,True,True,True,True,False,-2.13%,0.97%,-10.59%,-1.28%,0.93%,-18.17%,TIINDIA.NS
30.7,29.76,29.3,30.54,33.97,6.71,-2.97,True,False,False,True,False,False,False,5.03%,-1.76%,-31.30%,5.88%,-1.80%,-38.88%,UCOBANK.NS
1324.3,1299.2,1217.29,1138.19,1040.42,3.2,24.77,False,False,True,True,True,True,False,7.61%,32.36%,26.37%,8.47%,32.32%,18.78%,UNOMINDA.NS
661.0,685.05,700.08,673.27,637.3,-7.63,-8.56,False,False,True,False,True,True,False,-7.22%,5.75%,23.11%,-6.37%,5.71%,15.52%,UPL.NS
1302.0,1349.7,1350.71,1288.15,1181.38,0.39,-7.42,True,False,True,False,True,True,False,-7.53%,10.39%,11.20%,-6.68%,10.35%,3.61%,UTIAMC.NS
12125.0,12448.55,12449.86,12089.24,11654.31,-4.75,-2.98,False,False,True,False,True,True,False,-5.82%,6.84%,14.95%,-4.96%,6.80%,7.37%,ULTRACEMCO.NS
138.8,134.81,133.39,137.33,125.55,8.05,0.4,True,False,True,True,False,True,False,1.66%,0.34%,37.88%,2.52%,0.30%,30.29%,UNIONBANK.NS
1800.0,1799.93,1867.88,1931.51,1978.83,-1.6,-11.13,False,False,False,False,False,False,False,-4.91%,-12.17%,-7.94%,-4.05%,-12.21%,-15.52%,UBL.NS
1347.5,1321.58,1318.87,1393.0,1420.52,0.03,-0.79,False,False,False,True,False,False,False,0.87%,-11.58%,-8.37%,1.72%,-11.62%,-15.95%,UNITDSPR.NS
453.0,412.56,386.45,359.78,343.6,18.35,19.13,True,False,True,True,True,True,False,24.42%,44.14%,33.46%,25.27%,44.10%,25.88%,USHAMART.NS
370.6,369.84,370.43,376.43,372.57,3.42,-6.81,True,False,False,False,False,False,False,-0.43%,-1.80%,-5.18%,0.43%,-1.84%,-12.76%,VGUARD.NS
163.8,170.36,175.54,195.45,176.73,-9.08,-16.39,False,False,False,False,False,False,False,-8.68%,-14.24%,4.66%,-7.82%,-14.28%,-2.92%,DBREALTY.NS
410.8,420.16,423.13,454.5,451.91,-0.64,-17.09,False,False,False,False,False,False,False,-4.49%,-15.99%,-12.04%,-3.63%,-16.03%,-19.62%,VTL.NS
443.0,464.58,488.43,480.4,511.6,-12.32,-8.62,False,False,False,False,True,False,False,-14.35%,-8.36%,-21.55%,-13.50%,-8.41%,-29.13%,VBL.NS
690.0,719.9,738.37,758.57,849.03,-6.91,-12.28,False,False,False,False,False,False,False,-10.39%,-9.56%,-40.73%,-9.54%,-9.60%,-48.32%,MANYAVAR.NS
464.3,450.49,435.09,432.16,422.53,5.65,6.84,False,False,True,True,True,True,False,7.72%,9.44%,13.57%,8.58%,9.40%,5.98%,VEDL.NS
1022.0,1055.82,1052.59,1009.44,1023.4,-2.07,-0.4,False,False,True,True,True,True,False,-2.89%,9.43%,-17.53%,-2.03%,9.39%,-25.12%,VIJAYA.NS
8.5,7.91,7.23,7.16,7.54,29.38,15.33,True,False,False,True,True,True,False,29.77%,19.38%,3.03%,30.63%,19.34%,-4.55%,IDEA.NS
1351.6,1400.27,1361.03,1329.31,1383.34,-4.27,-1.84,False,False,False,True,True,True,False,-1.98%,8.40%,-18.30%,-1.12%,8.36%,-25.88%,VOLTAS.NS
3322.0,3423.15,3258.72,3106.21,2778.73,3.04,7.13,False,False,True,True,True,True,False,3.06%,18.77%,26.93%,3.91%,18.73%,19.35%,WAAREEENER.NS
857.0,875.75,882.54,882.29,829.17,1.01,-7.2,False,False,True,False,True,True,False,-2.50%,10.97%,14.05%,-1.65%,10.93%,6.46%,WELCORP.NS
116.99,119.94,120.5,129.86,132.36,2.23,-16.41,True,False,False,False,False,False,False,-2.03%,-19.58%,-19.44%,-1.17%,-19.62%,-27.02%,WELSPUNLIV.NS
680.25,723.97,718.44,721.03,731.03,-7.96,-10.42,True,False,False,True,False,False,False,-4.27%,1.18%,-7.23%,-3.42%,1.14%,-14.81%,WESTLIFE.NS
1178.0,1324.81,1322.12,1321.52,1308.68,-10.53,-18.15,True,False,True,True,True,True,False,-7.99%,-7.03%,-30.50%,-7.13%,-7.07%,-38.09%,WHIRLPOOL.NS
241.8,247.86,248.06,250.67,262.92,-3.11,-5.06,True,False,False,False,False,False,False,-3.25%,-0.35%,-14.14%,-2.39%,-0.39%,-21.72%,WIPRO.NS
1492.0,1499.49,1520.36,1561.04,1472.16,0.27,-12.81,True,False,True,False,False,True,False,2.06%,11.58%,9.14%,2.91%,11.54%,1.56%,WOCKPHARMA.NS
21.77,20.97,19.89,20.21,19.21,6.98,8.9,False,False,True,True,False,True,False,12.04%,3.13%,20.81%,12.90%,3.09%,13.23%,YESBANK.NS
13090.0,13352.1,13617.09,13429.08,12556.55,-7.75,-0.89,True,False,True,False,True,True,False,-10.47%,0.54%,17.77%,-9.61%,0.50%,10.19%,ZFCVINDIA.NS
114.25,115.44,115.6,124.17,116.24,-1.75,-12.81,True,False,False,False,False,False,False,-0.39%,-9.12%,-6.34%,0.46%,-9.17%,-13.92%,ZEEL.NS
1475.0,1506.51,1510.07,1723.72,1693.91,-0.51,-22.19,True,False,False,False,False,False,False,3.76%,-26.64%,-32.43%,4.61%,-26.69%,-40.01%,ZENTEC.NS
768.8,801.28,799.82,813.98,778.49,-1.27,-5.24,False,False,True,True,False,True,False,-5.01%,-6.73%,4.92%,-4.15%,-6.77%,-2.66%,ZENSARTECH.NS
994.0,1024.92,993.69,967.57,941.1,0.3,3.12,False,False,True,True,True,True,False,0.46%,10.14%,0.10%,1.32%,10.10%,-7.48%,ZYDUSLIFE.NS
3970.1,4323.27,4122.13,3781.14,3382.46,-11.71,6.87,False,False,True,True,True,True,False,-1.73%,18.07%,21.44%,-0.88%,18.03%,13.86%,ECLERX.NS
